data,regione,classe_incidenza
20-03-26,Campania,1.01-5
20-03-27,Campania,1.01-5
20-03-28,Campania,1.01-5
20-03-29,Campania,1.01-5
20-03-30,Campania,1.01-5
20-03-31,Campania,1.01-5
20-04-01,Campania,1.01-5
20-04-02,Campania,1.01-5
20-04-03,Campania,1.01-5
20-04-04,Campania,1.01-5
20-04-05,Campania,1.01-5
20-04-06,Campania,1.01-5
20-04-07,Campania,1.01-5
20-04-08,Campania,1.01-5
20-04-09,Campania,1.01-5
20-04-10,Campania,1.01-5
20-04-11,Campania,1.01-5
20-04-14,Campania,1.01-5
20-04-15,Campania,1.01-5
20-03-12,Puglia,1.01-5
20-03-13,Puglia,1.01-5
20-03-14,Puglia,1.01-5
20-03-16,Puglia,1.01-5
20-03-17,Puglia,1.01-5
20-03-18,Puglia,1.01-5
20-03-19,Puglia,1.01-5
20-03-20,Puglia,1.01-5
20-03-21,Puglia,1.01-5
20-03-22,Puglia,1.01-5
20-03-23,Puglia,1.01-5
20-03-24,Puglia,1.01-5
20-03-25,Puglia,1.01-5
20-03-26,Puglia,1.01-5
20-03-27,Puglia,1.01-5
20-03-28,Puglia,1.01-5
20-03-29,Puglia,1.01-5
20-03-30,Puglia,1.01-5
20-03-31,Puglia,1.01-5
20-04-01,Puglia,1.01-5
20-04-02,Puglia,1.01-5
20-04-03,Puglia,1.01-5
20-04-04,Puglia,1.01-5
20-04-05,Puglia,1.01-5
20-04-06,Puglia,1.01-5
20-04-07,Puglia,1.01-5
20-04-08,Puglia,1.01-5
20-04-09,Puglia,1.01-5
20-04-10,Puglia,1.01-5
20-04-11,Puglia,1.01-5
20-04-14,Puglia,1.01-5
20-04-15,Puglia,1.01-5
20-04-16,Puglia,1.01-5
20-04-17,Puglia,1.01-5
20-04-18,Puglia,1.01-5
20-04-20,Puglia,1.01-5
20-04-21,Puglia,1.01-5
20-04-23,Puglia,1.01-5
20-04-28,Puglia,1.01-5
20-04-29,Puglia,1.01-5
20-03-16,Basilicata,1.01-5
20-03-17,Basilicata,1.01-5
20-03-18,Basilicata,1.01-5
20-03-19,Basilicata,1.01-5
20-03-20,Basilicata,1.01-5
20-03-21,Basilicata,1.01-5
20-03-22,Basilicata,1.01-5
20-03-23,Basilicata,1.01-5
20-03-24,Basilicata,1.01-5
20-03-26,Basilicata,1.01-5
20-03-27,Basilicata,1.01-5
20-03-28,Basilicata,1.01-5
20-03-30,Basilicata,1.01-5
20-03-31,Basilicata,1.01-5
20-04-01,Basilicata,1.01-5
20-04-03,Basilicata,1.01-5
20-04-04,Basilicata,1.01-5
20-04-08,Basilicata,1.01-5
20-04-14,Basilicata,1.01-5
20-04-15,Basilicata,1.01-5
20-08-05,Basilicata,1.01-5
20-03-13,Calabria,1.01-5
20-03-16,Calabria,1.01-5
20-03-17,Calabria,1.01-5
20-03-18,Calabria,1.01-5
20-03-19,Calabria,1.01-5
20-03-20,Calabria,1.01-5
20-03-21,Calabria,1.01-5
20-03-22,Calabria,1.01-5
20-03-23,Calabria,1.01-5
20-03-24,Calabria,1.01-5
20-03-25,Calabria,1.01-5
20-03-26,Calabria,1.01-5
20-03-27,Calabria,1.01-5
20-03-28,Calabria,1.01-5
20-03-31,Calabria,1.01-5
20-04-01,Calabria,1.01-5
20-04-03,Calabria,1.01-5
20-04-04,Calabria,1.01-5
20-04-07,Calabria,1.01-5
20-04-08,Calabria,1.01-5
20-04-09,Calabria,1.01-5
20-04-14,Calabria,1.01-5
20-04-15,Calabria,1.01-5
20-04-16,Calabria,1.01-5
20-07-11,Calabria,1.01-5
20-03-17,Sicilia,1.01-5
20-03-18,Sicilia,1.01-5
20-03-19,Sicilia,1.01-5
20-03-20,Sicilia,1.01-5
20-03-21,Sicilia,1.01-5
20-03-22,Sicilia,1.01-5
20-03-23,Sicilia,1.01-5
20-03-24,Sicilia,1.01-5
20-03-25,Sicilia,1.01-5
20-03-26,Sicilia,1.01-5
20-03-27,Sicilia,1.01-5
20-03-28,Sicilia,1.01-5
20-03-30,Sicilia,1.01-5
20-03-31,Sicilia,1.01-5
20-04-06,Sicilia,1.01-5
20-04-07,Sicilia,1.01-5
20-04-08,Sicilia,1.01-5
20-04-09,Sicilia,1.01-5
20-04-10,Sicilia,1.01-5
20-04-20,Sicilia,1.01-5
20-08-07,Sicilia,1.01-5
20-08-12,Sicilia,1.01-5
20-03-14,Sardegna,1.01-5
20-03-15,Sardegna,1.01-5
20-03-16,Sardegna,1.01-5
20-03-19,Sardegna,1.01-5
20-03-20,Sardegna,1.01-5
20-03-21,Sardegna,1.01-5
20-03-22,Sardegna,1.01-5
20-03-23,Sardegna,1.01-5
20-03-26,Sardegna,1.01-5
20-03-27,Sardegna,1.01-5
20-03-28,Sardegna,1.01-5
20-03-29,Sardegna,1.01-5
20-03-30,Sardegna,1.01-5
20-03-31,Sardegna,1.01-5
20-04-01,Sardegna,1.01-5
20-04-02,Sardegna,1.01-5
20-04-03,Sardegna,1.01-5
20-04-04,Sardegna,1.01-5
20-04-06,Sardegna,1.01-5
20-04-07,Sardegna,1.01-5
20-04-08,Sardegna,1.01-5
20-04-09,Sardegna,1.01-5
20-04-10,Sardegna,1.01-5
20-04-16,Sardegna,1.01-5
20-03-12,Piemonte,5.01-10
20-03-13,Piemonte,5.01-10
20-03-14,Piemonte,5.01-10
20-03-16,Piemonte,5.01-10
20-03-19,Piemonte,5.01-10
20-03-20,Piemonte,5.01-10
20-03-26,Piemonte,5.01-10
20-04-06,Piemonte,5.01-10
20-04-13,Piemonte,5.01-10
20-04-14,Piemonte,5.01-10
20-04-19,Piemonte,5.01-10
20-04-26,Piemonte,5.01-10
20-04-27,Piemonte,5.01-10
20-04-30,Piemonte,5.01-10
20-05-01,Piemonte,5.01-10
20-05-02,Piemonte,5.01-10
20-05-06,Piemonte,5.01-10
20-04-05,Valle Aosta,5.01-10
20-04-11,Valle Aosta,5.01-10
20-04-12,Valle Aosta,5.01-10
20-04-13,Valle Aosta,5.01-10
20-04-14,Valle Aosta,5.01-10
20-07-27,Valle Aosta,5.01-10
20-03-04,Lombardia,5.01-10
20-03-05,Lombardia,5.01-10
20-03-06,Lombardia,5.01-10
20-03-07,Lombardia,5.01-10
20-03-08,Lombardia,5.01-10
20-03-29,Lombardia,5.01-10
20-04-05,Lombardia,5.01-10
20-04-12,Lombardia,5.01-10
20-04-13,Lombardia,5.01-10
20-04-18,Lombardia,5.01-10
20-04-22,Lombardia,5.01-10
20-04-27,Lombardia,5.01-10
20-04-28,Lombardia,5.01-10
20-05-04,Lombardia,5.01-10
20-05-05,Lombardia,5.01-10
20-05-06,Lombardia,5.01-10
20-05-07,Lombardia,5.01-10
20-05-08,Lombardia,5.01-10
20-03-11,PA Bolzano,5.01-10
20-03-15,PA Bolzano,5.01-10
20-03-21,PA Bolzano,5.01-10
20-03-22,PA Bolzano,5.01-10
20-04-05,PA Bolzano,5.01-10
20-04-10,PA Bolzano,5.01-10
20-04-13,PA Bolzano,5.01-10
20-04-14,PA Bolzano,5.01-10
20-04-15,PA Bolzano,5.01-10
20-04-16,PA Bolzano,5.01-10
20-04-17,PA Bolzano,5.01-10
20-03-11,PA Trento,5.01-10
20-03-13,PA Trento,5.01-10
20-03-15,PA Trento,5.01-10
20-03-19,PA Trento,5.01-10
20-03-22,PA Trento,5.01-10
20-04-04,PA Trento,5.01-10
20-04-05,PA Trento,5.01-10
20-04-11,PA Trento,5.01-10
20-04-13,PA Trento,5.01-10
20-04-22,PA Trento,5.01-10
20-04-23,PA Trento,5.01-10
20-04-26,PA Trento,5.01-10
20-04-28,PA Trento,5.01-10
20-05-01,PA Trento,5.01-10
20-05-02,PA Trento,5.01-10
20-05-06,PA Trento,5.01-10
20-05-07,PA Trento,5.01-10
20-05-11,PA Trento,5.01-10
20-05-15,PA Trento,5.01-10
20-07-20,PA Trento,5.01-10
20-03-13,Veneto,5.01-10
20-03-14,Veneto,5.01-10
20-03-21,Veneto,5.01-10
20-03-22,Veneto,5.01-10
20-03-26,Veneto,5.01-10
20-03-27,Veneto,5.01-10
20-03-28,Veneto,5.01-10
20-03-29,Veneto,5.01-10
20-04-01,Veneto,5.01-10
20-04-02,Veneto,5.01-10
20-04-03,Veneto,5.01-10
20-04-04,Veneto,5.01-10
20-04-05,Veneto,5.01-10
20-04-06,Veneto,5.01-10
20-04-07,Veneto,5.01-10
20-04-09,Veneto,5.01-10
20-04-10,Veneto,5.01-10
20-04-14,Veneto,5.01-10
20-04-15,Veneto,5.01-10
20-04-16,Veneto,5.01-10
20-04-17,Veneto,5.01-10
20-04-18,Veneto,5.01-10
20-04-21,Veneto,5.01-10
20-03-11,Friuli,5.01-10
20-03-13,Friuli,5.01-10
20-03-17,Friuli,5.01-10
20-03-18,Friuli,5.01-10
20-03-19,Friuli,5.01-10
20-03-20,Friuli,5.01-10
20-03-21,Friuli,5.01-10
20-03-23,Friuli,5.01-10
20-03-24,Friuli,5.01-10
20-03-25,Friuli,5.01-10
20-03-26,Friuli,5.01-10
20-03-28,Friuli,5.01-10
20-03-30,Friuli,5.01-10
20-03-31,Friuli,5.01-10
20-04-01,Friuli,5.01-10
20-04-02,Friuli,5.01-10
20-04-06,Friuli,5.01-10
20-04-10,Friuli,5.01-10
20-04-14,Friuli,5.01-10
20-03-11,Liguria,5.01-10
20-03-12,Liguria,5.01-10
20-03-15,Liguria,5.01-10
20-03-16,Liguria,5.01-10
20-03-18,Liguria,5.01-10
20-04-05,Liguria,5.01-10
20-04-09,Liguria,5.01-10
20-04-10,Liguria,5.01-10
20-04-11,Liguria,5.01-10
20-04-12,Liguria,5.01-10
20-04-15,Liguria,5.01-10
20-04-16,Liguria,5.01-10
20-04-17,Liguria,5.01-10
20-04-18,Liguria,5.01-10
20-04-19,Liguria,5.01-10
20-04-20,Liguria,5.01-10
20-04-21,Liguria,5.01-10
20-04-23,Liguria,5.01-10
20-04-24,Liguria,5.01-10
20-04-25,Liguria,5.01-10
20-04-26,Liguria,5.01-10
20-04-27,Liguria,5.01-10
20-04-28,Liguria,5.01-10
20-04-29,Liguria,5.01-10
20-04-30,Liguria,5.01-10
20-05-01,Liguria,5.01-10
20-05-04,Liguria,5.01-10
20-05-05,Liguria,5.01-10
20-05-08,Liguria,5.01-10
20-05-12,Liguria,5.01-10
20-05-14,Liguria,5.01-10
20-03-05,Emilia,5.01-10
20-03-09,Emilia,5.01-10
20-03-10,Emilia,5.01-10
20-03-11,Emilia,5.01-10
20-03-15,Emilia,5.01-10
20-03-29,Emilia,5.01-10
20-04-05,Emilia,5.01-10
20-04-06,Emilia,5.01-10
20-04-07,Emilia,5.01-10
20-04-09,Emilia,5.01-10
20-04-11,Emilia,5.01-10
20-04-13,Emilia,5.01-10
20-04-14,Emilia,5.01-10
20-04-15,Emilia,5.01-10
20-04-16,Emilia,5.01-10
20-04-17,Emilia,5.01-10
20-04-18,Emilia,5.01-10
20-04-20,Emilia,5.01-10
20-04-21,Emilia,5.01-10
20-04-22,Emilia,5.01-10
20-04-24,Emilia,5.01-10
20-03-17,Toscana,5.01-10
20-03-18,Toscana,5.01-10
20-03-19,Toscana,5.01-10
20-03-20,Toscana,5.01-10
20-03-21,Toscana,5.01-10
20-03-23,Toscana,5.01-10
20-03-24,Toscana,5.01-10
20-03-25,Toscana,5.01-10
20-03-26,Toscana,5.01-10
20-03-27,Toscana,5.01-10
20-03-28,Toscana,5.01-10
20-03-29,Toscana,5.01-10
20-03-30,Toscana,5.01-10
20-03-31,Toscana,5.01-10
20-04-01,Toscana,5.01-10
20-04-02,Toscana,5.01-10
20-04-03,Toscana,5.01-10
20-04-07,Toscana,5.01-10
20-04-08,Toscana,5.01-10
20-04-09,Toscana,5.01-10
20-04-10,Toscana,5.01-10
20-04-14,Toscana,5.01-10
20-04-15,Toscana,5.01-10
20-03-16,Umbria,5.01-10
20-03-19,Umbria,5.01-10
20-03-20,Umbria,5.01-10
20-03-21,Umbria,5.01-10
20-03-22,Umbria,5.01-10
20-03-23,Umbria,5.01-10
20-03-24,Umbria,5.01-10
20-03-27,Umbria,5.01-10
20-03-28,Umbria,5.01-10
20-03-09,Marche,5.01-10
20-03-10,Marche,5.01-10
20-03-11,Marche,5.01-10
20-03-15,Marche,5.01-10
20-03-16,Marche,5.01-10
20-03-22,Marche,5.01-10
20-03-26,Marche,5.01-10
20-03-30,Marche,5.01-10
20-03-31,Marche,5.01-10
20-04-02,Marche,5.01-10
20-04-03,Marche,5.01-10
20-04-04,Marche,5.01-10
20-04-07,Marche,5.01-10
20-04-08,Marche,5.01-10
20-04-09,Marche,5.01-10
20-04-10,Marche,5.01-10
20-04-11,Marche,5.01-10
20-04-14,Marche,5.01-10
20-04-15,Marche,5.01-10
20-03-17,Abruzzo,5.01-10
20-03-18,Abruzzo,5.01-10
20-03-20,Abruzzo,5.01-10
20-03-21,Abruzzo,5.01-10
20-03-26,Abruzzo,5.01-10
20-03-27,Abruzzo,5.01-10
20-03-28,Abruzzo,5.01-10
20-03-30,Abruzzo,5.01-10
20-04-01,Abruzzo,5.01-10
20-04-02,Abruzzo,5.01-10
20-04-06,Abruzzo,5.01-10
20-04-07,Abruzzo,5.01-10
20-03-18,Molise,5.01-10
20-03-25,Molise,5.01-10
20-03-31,Molise,5.01-10
20-05-07,Molise,5.01-10
20-05-08,Molise,5.01-10
20-07-21,Basilicata,5.01-10
20-03-18,Sardegna,5.01-10
20-03-25,Sardegna,5.01-10
20-03-17,Piemonte,10.01-15
20-03-18,Piemonte,10.01-15
20-03-21,Piemonte,10.01-15
20-03-22,Piemonte,10.01-15
20-03-23,Piemonte,10.01-15
20-03-24,Piemonte,10.01-15
20-03-25,Piemonte,10.01-15
20-03-28,Piemonte,10.01-15
20-03-29,Piemonte,10.01-15
20-03-30,Piemonte,10.01-15
20-03-31,Piemonte,10.01-15
20-04-01,Piemonte,10.01-15
20-04-02,Piemonte,10.01-15
20-04-03,Piemonte,10.01-15
20-04-04,Piemonte,10.01-15
20-04-07,Piemonte,10.01-15
20-04-12,Piemonte,10.01-15
20-04-17,Piemonte,10.01-15
20-04-20,Piemonte,10.01-15
20-04-22,Piemonte,10.01-15
20-04-23,Piemonte,10.01-15
20-04-24,Piemonte,10.01-15
20-04-25,Piemonte,10.01-15
20-04-28,Piemonte,10.01-15
20-04-29,Piemonte,10.01-15
20-03-12,Valle Aosta,10.01-15
20-03-13,Valle Aosta,10.01-15
20-03-25,Valle Aosta,10.01-15
20-03-29,Valle Aosta,10.01-15
20-04-08,Valle Aosta,10.01-15
20-04-09,Valle Aosta,10.01-15
20-04-10,Valle Aosta,10.01-15
20-04-15,Valle Aosta,10.01-15
20-03-09,Lombardia,10.01-15
20-03-10,Lombardia,10.01-15
20-03-11,Lombardia,10.01-15
20-03-12,Lombardia,10.01-15
20-03-14,Lombardia,10.01-15
20-03-15,Lombardia,10.01-15
20-03-21,Lombardia,10.01-15
20-03-22,Lombardia,10.01-15
20-03-28,Lombardia,10.01-15
20-04-04,Lombardia,10.01-15
20-04-07,Lombardia,10.01-15
20-04-08,Lombardia,10.01-15
20-04-11,Lombardia,10.01-15
20-04-14,Lombardia,10.01-15
20-04-15,Lombardia,10.01-15
20-04-16,Lombardia,10.01-15
20-04-17,Lombardia,10.01-15
20-04-20,Lombardia,10.01-15
20-04-21,Lombardia,10.01-15
20-04-23,Lombardia,10.01-15
20-04-24,Lombardia,10.01-15
20-04-29,Lombardia,10.01-15
20-04-30,Lombardia,10.01-15
20-03-13,PA Bolzano,10.01-15
20-03-17,PA Bolzano,10.01-15
20-03-20,PA Bolzano,10.01-15
20-03-24,PA Bolzano,10.01-15
20-03-28,PA Bolzano,10.01-15
20-03-29,PA Bolzano,10.01-15
20-03-31,PA Bolzano,10.01-15
20-04-02,PA Bolzano,10.01-15
20-04-03,PA Bolzano,10.01-15
20-04-04,PA Bolzano,10.01-15
20-04-06,PA Bolzano,10.01-15
20-04-07,PA Bolzano,10.01-15
20-04-08,PA Bolzano,10.01-15
20-04-09,PA Bolzano,10.01-15
20-04-11,PA Bolzano,10.01-15
20-03-12,PA Trento,10.01-15
20-03-14,PA Trento,10.01-15
20-03-16,PA Trento,10.01-15
20-03-17,PA Trento,10.01-15
20-03-23,PA Trento,10.01-15
20-03-27,PA Trento,10.01-15
20-03-29,PA Trento,10.01-15
20-04-16,PA Trento,10.01-15
20-04-20,PA Trento,10.01-15
20-04-21,PA Trento,10.01-15
20-04-24,PA Trento,10.01-15
20-04-25,PA Trento,10.01-15
20-04-27,PA Trento,10.01-15
20-04-30,PA Trento,10.01-15
20-05-04,PA Trento,10.01-15
20-05-05,PA Trento,10.01-15
20-05-08,PA Trento,10.01-15
20-03-16,Veneto,10.01-15
20-03-17,Veneto,10.01-15
20-03-18,Veneto,10.01-15
20-03-19,Veneto,10.01-15
20-03-20,Veneto,10.01-15
20-03-23,Veneto,10.01-15
20-03-24,Veneto,10.01-15
20-03-25,Veneto,10.01-15
20-03-30,Veneto,10.01-15
20-03-31,Veneto,10.01-15
20-04-08,Veneto,10.01-15
20-03-27,Friuli,10.01-15
20-03-13,Liguria,10.01-15
20-03-17,Liguria,10.01-15
20-03-19,Liguria,10.01-15
20-03-21,Liguria,10.01-15
20-03-22,Liguria,10.01-15
20-03-24,Liguria,10.01-15
20-03-25,Liguria,10.01-15
20-03-26,Liguria,10.01-15
20-03-27,Liguria,10.01-15
20-03-28,Liguria,10.01-15
20-03-29,Liguria,10.01-15
20-03-30,Liguria,10.01-15
20-03-31,Liguria,10.01-15
20-04-01,Liguria,10.01-15
20-04-02,Liguria,10.01-15
20-04-03,Liguria,10.01-15
20-04-04,Liguria,10.01-15
20-04-06,Liguria,10.01-15
20-04-07,Liguria,10.01-15
20-04-08,Liguria,10.01-15
20-04-13,Liguria,10.01-15
20-04-14,Liguria,10.01-15
20-04-22,Liguria,10.01-15
20-03-12,Emilia,10.01-15
20-03-13,Emilia,10.01-15
20-03-14,Emilia,10.01-15
20-03-16,Emilia,10.01-15
20-03-22,Emilia,10.01-15
20-03-25,Emilia,10.01-15
20-03-27,Emilia,10.01-15
20-03-28,Emilia,10.01-15
20-03-30,Emilia,10.01-15
20-04-01,Emilia,10.01-15
20-04-02,Emilia,10.01-15
20-04-03,Emilia,10.01-15
20-04-04,Emilia,10.01-15
20-04-08,Emilia,10.01-15
20-04-10,Emilia,10.01-15
20-03-18,Umbria,10.01-15
20-03-25,Umbria,10.01-15
20-03-26,Umbria,10.01-15
20-03-12,Marche,10.01-15
20-03-13,Marche,10.01-15
20-03-14,Marche,10.01-15
20-03-17,Marche,10.01-15
20-03-18,Marche,10.01-15
20-03-19,Marche,10.01-15
20-03-20,Marche,10.01-15
20-03-23,Marche,10.01-15
20-03-25,Marche,10.01-15
20-03-27,Marche,10.01-15
20-03-28,Marche,10.01-15
20-04-01,Marche,10.01-15
20-04-06,Marche,10.01-15
20-03-23,Abruzzo,10.01-15
20-03-24,Abruzzo,10.01-15
20-03-31,Abruzzo,10.01-15
20-04-03,Molise,10.01-15
20-03-27,Piemonte,15.01-20
20-04-05,Piemonte,15.01-20
20-04-08,Piemonte,15.01-20
20-04-09,Piemonte,15.01-20
20-04-11,Piemonte,15.01-20
20-04-15,Piemonte,15.01-20
20-04-16,Piemonte,15.01-20
20-04-18,Piemonte,15.01-20
20-04-21,Piemonte,15.01-20
20-03-14,Valle Aosta,15.01-20
20-03-28,Valle Aosta,15.01-20
20-04-03,Valle Aosta,15.01-20
20-04-06,Valle Aosta,15.01-20
20-03-13,Lombardia,15.01-20
20-03-27,Lombardia,15.01-20
20-03-30,Lombardia,15.01-20
20-03-31,Lombardia,15.01-20
20-04-01,Lombardia,15.01-20
20-04-02,Lombardia,15.01-20
20-04-03,Lombardia,15.01-20
20-04-06,Lombardia,15.01-20
20-04-09,Lombardia,15.01-20
20-03-16,PA Bolzano,15.01-20
20-03-18,PA Bolzano,15.01-20
20-03-19,PA Bolzano,15.01-20
20-03-23,PA Bolzano,15.01-20
20-03-25,PA Bolzano,15.01-20
20-03-30,PA Bolzano,15.01-20
20-04-01,PA Bolzano,15.01-20
20-03-18,PA Trento,15.01-20
20-03-25,PA Trento,15.01-20
20-03-28,PA Trento,15.01-20
20-04-01,PA Trento,15.01-20
20-04-10,PA Trento,15.01-20
20-04-14,PA Trento,15.01-20
20-04-17,PA Trento,15.01-20
20-03-20,Liguria,15.01-20
20-03-23,Liguria,15.01-20
20-03-17,Emilia,15.01-20
20-03-18,Emilia,15.01-20
20-03-19,Emilia,15.01-20
20-03-21,Emilia,15.01-20
20-03-23,Emilia,15.01-20
20-03-24,Emilia,15.01-20
20-03-26,Emilia,15.01-20
20-03-31,Emilia,15.01-20
20-03-21,Marche,15.01-20
20-03-24,Marche,15.01-20
20-04-10,Piemonte,20.01-40
20-03-15,Valle Aosta,20.01-40
20-03-16,Valle Aosta,20.01-40
20-03-17,Valle Aosta,20.01-40
20-03-18,Valle Aosta,20.01-40
20-03-21,Valle Aosta,20.01-40
20-03-22,Valle Aosta,20.01-40
20-03-23,Valle Aosta,20.01-40
20-03-26,Valle Aosta,20.01-40
20-03-30,Valle Aosta,20.01-40
20-03-31,Valle Aosta,20.01-40
20-04-01,Valle Aosta,20.01-40
20-04-04,Valle Aosta,20.01-40
20-04-07,Valle Aosta,20.01-40
20-03-16,Lombardia,20.01-40
20-03-17,Lombardia,20.01-40
20-03-18,Lombardia,20.01-40
20-03-19,Lombardia,20.01-40
20-03-20,Lombardia,20.01-40
20-03-23,Lombardia,20.01-40
20-03-24,Lombardia,20.01-40
20-03-25,Lombardia,20.01-40
20-03-26,Lombardia,20.01-40
20-04-10,Lombardia,20.01-40
20-03-26,PA Bolzano,20.01-40
20-03-27,PA Bolzano,20.01-40
20-03-21,PA Trento,20.01-40
20-03-24,PA Trento,20.01-40
20-03-26,PA Trento,20.01-40
20-03-30,PA Trento,20.01-40
20-03-31,PA Trento,20.01-40
20-04-02,PA Trento,20.01-40
20-04-03,PA Trento,20.01-40
20-04-06,PA Trento,20.01-40
20-04-07,PA Trento,20.01-40
20-04-08,PA Trento,20.01-40
20-04-09,PA Trento,20.01-40
20-04-15,PA Trento,20.01-40
20-03-20,Emilia,20.01-40
20-03-19,Valle Aosta,40+
20-03-20,Valle Aosta,40+
20-03-27,Valle Aosta,40+
20-04-02,Valle Aosta,40+
20-04-16,Valle Aosta,40+
20-04-17,Valle Aosta,40+
20-03-20,PA Trento,40+
