somministrazioni,regione,siglaCategoria,identificativo,categoria
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090618_COVID19 - Ospedale del Bibbiena_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090624_COVID19 - Ospedale di Orbetello_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090624_COVID19 - Ospedale di Orbetello_80-89,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_40-49,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_80-89,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_90+,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_50-59,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_40-49,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_50-59,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_11012E_COVID19 - Ospedale San Giuseppe_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_13021A_COVID19 - Ospedale S.Giovanni di Dio_80-89,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_16121A_Covid 19 - Ospedale Civile di Cecina_90+,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_22391A_PRESIDIO AVENZA_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_22391A_PRESIDIO AVENZA_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_22391A_PRESIDIO AVENZA_80-89,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_40911A_COVID19 - Dip. Prevenzione Ruffolo Siena_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_40911A_COVID19 - Dip. Prevenzione Ruffolo Siena_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,02/01/2021_PF/BT_TOS_ND_Dip.Prevenzione PISA - ISP_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_090601_Covid 19 - Ospedale S.Antonio Abate di Fivizzano_40-49,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_090619_COVID19 - Ospedale Valtiberina Sansepolcro_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_090619_COVID19 - Ospedale Valtiberina Sansepolcro_50-59,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_090619_COVID19 - Ospedale Valtiberina Sansepolcro_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_090624_COVID19 - Ospedale di Orbetello_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_090624_COVID19 - Ospedale di Orbetello_40-49,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_090624_COVID19 - Ospedale di Orbetello_50-59,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_090624_COVID19 - Ospedale di Orbetello_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_50-59,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_090643_COVID19 - Ospedale S. Margherita Cortona_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_090643_COVID19 - Ospedale S. Margherita Cortona_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_13021A_COVID19 - Ospedale S.Giovanni di Dio_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_16121A_Covid 19 - Ospedale Civile di Cecina_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_22391A_PRESIDIO AVENZA_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_30511A_Ambulatorio MMG Casa della Salute Castiglion Fiorentino_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_40911A_COVID19 - Dip. Prevenzione Ruffolo Siena_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_40911A_COVID19 - Dip. Prevenzione Ruffolo Siena_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,03/01/2021_PF/BT_TOS_40911A_COVID19 - Dip. Prevenzione Ruffolo Siena_90+,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090601_Covid 19 - Ospedale S.Antonio Abate di Fivizzano_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_16-19,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090609_Covid 19 - Ospedale S.Maria Maddalena di Volterra_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090619_COVID19 - Ospedale Valtiberina Sansepolcro_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090619_COVID19 - Ospedale Valtiberina Sansepolcro_50-59,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090619_COVID19 - Ospedale Valtiberina Sansepolcro_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090619_COVID19 - Ospedale Valtiberina Sansepolcro_80-89,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090632_COVID19 - Ospedale Santa Maria Nuova_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090637_COVID19 - Ospedale Amiata Val d'Orcia Abbadia San Salvatore_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_80-89,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090643_COVID19 - Ospedale S. Margherita Cortona_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090901_COVID19 - AOU Pisana_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090902_COVID19 - AOU Senese_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_090903_COVID19 - AOU Careggi_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_11151A_Covid 19 - Ospedale S.Antonio Abate di Pontremoli_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_13021A_COVID19 - Ospedale S.Giovanni di Dio_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_22391A_PRESIDIO AVENZA_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_22391A_PRESIDIO AVENZA_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_22391A_PRESIDIO AVENZA_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_40911A_COVID19 - Dip. Prevenzione Ruffolo Siena_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_40911A_COVID19 - Dip. Prevenzione Ruffolo Siena_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,04/01/2021_PF/BT_TOS_ND_Dip.Prevenzione PISA - ISP_50-59,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,27/12/2020_PF/BT_TOS_090602_Covid 19 - Nuovo Ospedale Apuane_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,27/12/2020_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,28/12/2020_PF/BT_TOS_090902_COVID19 - AOU Senese_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,30/12/2020_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,30/12/2020_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,30/12/2020_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_40-49,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,30/12/2020_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,30/12/2020_PF/BT_TOS_11012E_COVID19 - Ospedale San Giuseppe_40-49,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,30/12/2020_PF/BT_TOS_11012E_COVID19 - Ospedale San Giuseppe_50-59,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,30/12/2020_PF/BT_TOS_13021A_COVID19 - Ospedale S.Giovanni di Dio_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,30/12/2020_PF/BT_TOS_13021A_COVID19 - Ospedale S.Giovanni di Dio_40-49,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,30/12/2020_PF/BT_TOS_22391A_PRESIDIO AVENZA_50-59,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,30/12/2020_PF/BT_TOS_22391A_PRESIDIO AVENZA_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,30/12/2020_PF/BT_TOS_40911A_COVID19 - Dip. Prevenzione Ruffolo Siena_40-49,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,30/12/2020_PF/BT_TOS_ND_Dip.Prevenzione PISA - ISP_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,30/12/2020_PF/BT_TOS_ND_Dip.Prevenzione PISA - ISP_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,30/12/2020_PF/BT_TOS_ND_Dip.Prevenzione PISA - ISP_70-79,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_03002D_Covid 19 - Ospedale S.Francesco di Barga_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_03002D_Covid 19 - Ospedale S.Francesco di Barga_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_40-49,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_40-49,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_090643_COVID19 - Ospedale S. Margherita Cortona_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_090643_COVID19 - Ospedale S. Margherita Cortona_40-49,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_11012E_COVID19 - Ospedale San Giuseppe_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_13021A_COVID19 - Ospedale S.Giovanni di Dio_60-69,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_22391A_PRESIDIO AVENZA_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_31711A_Centro Vaccinale Abbadia S. Salvatore_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_40911A_COVID19 - Dip. Prevenzione Ruffolo Siena_40-49,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_40911A_COVID19 - Dip. Prevenzione Ruffolo Siena_50-59,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_ND_Dip.Prevenzione PISA - ISP_20-29,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_ND_Dip.Prevenzione PISA - ISP_30-39,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_ND_Dip.Prevenzione PISA - ISP_40-49,1 - Operatori Sanitari e Sociosanitari
1,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_20-29,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090901_COVID19 - AOU Pisana_40-49,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,02/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_50-59,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,02/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_30-39,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,02/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_70-79,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,02/01/2021_PF/BT_TOS_13021A_COVID19 - Ospedale S.Giovanni di Dio_40-49,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,03/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_30-39,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,03/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_40-49,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,03/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_50-59,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,03/01/2021_PF/BT_TOS_16121A_Covid 19 - Ospedale Civile di Cecina_50-59,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,03/01/2021_PF/BT_TOS_21301A_COVID19 - Ospedale F. Petruccioli Pitigliano_30-39,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,03/01/2021_PF/BT_TOS_21301A_COVID19 - Ospedale F. Petruccioli Pitigliano_50-59,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,03/01/2021_PF/BT_TOS_40911A_COVID19 - Dip. Prevenzione Ruffolo Siena_40-49,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,04/01/2021_PF/BT_TOS_090601_Covid 19 - Ospedale S.Antonio Abate di Fivizzano_40-49,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,04/01/2021_PF/BT_TOS_090609_Covid 19 - Ospedale S.Maria Maddalena di Volterra_60-69,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,04/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_50-59,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,04/01/2021_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_30-39,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,04/01/2021_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_60-69,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,04/01/2021_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_50-59,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,04/01/2021_PF/BT_TOS_090901_COVID19 - AOU Pisana_50-59,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,04/01/2021_PF/BT_TOS_13021A_COVID19 - Ospedale S.Giovanni di Dio_80-89,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,27/12/2020_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_40-49,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,27/12/2020_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_60-69,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,27/12/2020_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_50-59,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,27/12/2020_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_60-69,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,27/12/2020_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_60-69,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,27/12/2020_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_40-49,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,30/12/2020_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_30-39,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,30/12/2020_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_40-49,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,31/12/2020_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_70-79,2 - Personale non Sanitario
1,Toscana,TML_CAT_PERSONALE,31/12/2020_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_40-49,2 - Personale non Sanitario
1,Toscana,TML_CAT_RSA_OSPITI,01/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_90+,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,01/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_30-39,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_50-59,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,01/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_70-79,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_60-69,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,01/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_30-39,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,01/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_60-69,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,01/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_60-69,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,01/01/2021_PF/BT_TOS_090904_COVID19 - Ospedale AOU Meyer_50-59,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,01/01/2021_PF/BT_TOS_11012E_COVID19 - Ospedale San Giuseppe_40-49,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,01/01/2021_PF/BT_TOS_13021A_COVID19 - Ospedale S.Giovanni di Dio_40-49,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,01/01/2021_PF/BT_TOS_22391A_PRESIDIO AVENZA_40-49,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,01/01/2021_PF/BT_TOS_30511A_Ambulatorio MMG Casa della Salute Castiglion Fiorentino_50-59,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,01/01/2021_PF/BT_TOS_30511A_Ambulatorio MMG Casa della Salute Castiglion Fiorentino_60-69,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,01/01/2021_PF/BT_TOS_33111A_Ambulatorio MMG Casa della Salute Cortona Camucia_60-69,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,02/01/2021_PF/BT_TOS_03002D_Covid 19 - Ospedale S.Francesco di Barga_40-49,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,02/01/2021_PF/BT_TOS_090601_Covid 19 - Ospedale S.Antonio Abate di Fivizzano_40-49,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,02/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_50-59,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,02/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_60-69,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,02/01/2021_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_40-49,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,02/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_40-49,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,02/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_50-59,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,02/01/2021_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_70-79,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,02/01/2021_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_90+,3 - Ospiti Strutture Residenziali
1,Toscana,TML_CAT_RSA_OSPITI,02/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_50-59,3 - Ospiti Strutture Residenziali
