iss_date,SESSO,AGE_GROUP,STATO_CLINICO,CASI
07/05/2021,F,70-79,PAUCI-SINTOMATICO,4030
07/05/2021,F,70-79,SEVERO,2586
07/05/2021,F,80-89,ASINTOMATICO,10456
07/05/2021,F,80-89,CRITICO,146
07/05/2021,F,80-89,LIEVE,2665
07/05/2021,F,80-89,PAUCI-SINTOMATICO,2277
07/05/2021,F,80-89,SEVERO,2621
07/05/2021,F,>90,ASINTOMATICO,3727
07/05/2021,F,>90,CRITICO,26
07/05/2021,F,>90,LIEVE,888
07/05/2021,F,>90,PAUCI-SINTOMATICO,739
07/05/2021,F,>90,SEVERO,787
07/05/2021,F,Non noto,ASINTOMATICO,21
07/05/2021,F,Non noto,PAUCI-SINTOMATICO,<5
07/05/2021,F,Non noto,SEVERO,<5
07/05/2021,M,0-9,ASINTOMATICO,16375
07/05/2021,M,0-9,CRITICO,5
07/05/2021,M,0-9,LIEVE,2731
07/05/2021,M,0-9,PAUCI-SINTOMATICO,2888
07/05/2021,M,0-9,SEVERO,85
07/05/2021,M,10-19,ASINTOMATICO,23883
07/05/2021,M,10-19,CRITICO,13
07/05/2021,M,10-19,LIEVE,4808
07/05/2021,M,10-19,PAUCI-SINTOMATICO,4975
07/05/2021,M,10-19,SEVERO,117
07/05/2021,M,20-29,ASINTOMATICO,25928
07/05/2021,M,20-29,CRITICO,25
07/05/2021,M,20-29,LIEVE,5968
07/05/2021,M,20-29,PAUCI-SINTOMATICO,5729
07/05/2021,M,20-29,SEVERO,266
07/05/2021,M,30-39,ASINTOMATICO,25962
07/05/2021,M,30-39,CRITICO,58
07/05/2021,M,30-39,LIEVE,6427
07/05/2021,M,30-39,PAUCI-SINTOMATICO,6328
07/05/2021,M,30-39,SEVERO,532
07/05/2021,M,40-49,ASINTOMATICO,29799
07/05/2021,M,40-49,CRITICO,212
07/05/2021,M,40-49,LIEVE,8557
07/05/2021,M,40-49,PAUCI-SINTOMATICO,7898
07/05/2021,M,40-49,SEVERO,1262
07/05/2021,M,50-59,ASINTOMATICO,31544
07/05/2021,M,50-59,CRITICO,519
07/05/2021,M,50-59,LIEVE,9386
07/05/2021,M,50-59,PAUCI-SINTOMATICO,8612
07/05/2021,M,50-59,SEVERO,2375
07/05/2021,M,60-69,ASINTOMATICO,21799
07/05/2021,M,60-69,CRITICO,819
07/05/2021,M,60-69,LIEVE,6335
07/05/2021,M,60-69,PAUCI-SINTOMATICO,5632
07/05/2021,M,60-69,SEVERO,2976
07/05/2021,M,70-79,ASINTOMATICO,13509
07/05/2021,M,70-79,CRITICO,733
07/05/2021,M,70-79,LIEVE,4353
07/05/2021,M,70-79,PAUCI-SINTOMATICO,3540
07/05/2021,M,70-79,SEVERO,3341
07/05/2021,M,80-89,ASINTOMATICO,6338
07/05/2021,M,80-89,CRITICO,152
07/05/2021,M,80-89,LIEVE,1937
07/05/2021,M,80-89,PAUCI-SINTOMATICO,1418
07/05/2021,M,80-89,SEVERO,2229
07/05/2021,M,>90,ASINTOMATICO,1207
07/05/2021,M,>90,CRITICO,19
07/05/2021,M,>90,LIEVE,342
07/05/2021,M,>90,PAUCI-SINTOMATICO,253
07/05/2021,M,>90,SEVERO,404
07/05/2021,M,Non noto,ASINTOMATICO,19
07/05/2021,M,Non noto,LIEVE,<5
07/05/2021,M,Non noto,PAUCI-SINTOMATICO,<5
08/05/2021,F,0-9,ASINTOMATICO,15431
08/05/2021,F,0-9,CRITICO,<5
08/05/2021,F,0-9,LIEVE,2547
08/05/2021,F,0-9,PAUCI-SINTOMATICO,2671
08/05/2021,F,0-9,SEVERO,79
08/05/2021,F,10-19,ASINTOMATICO,21597
08/05/2021,F,10-19,CRITICO,8
08/05/2021,F,10-19,LIEVE,4582
08/05/2021,F,10-19,PAUCI-SINTOMATICO,5088
08/05/2021,F,10-19,SEVERO,74
08/05/2021,F,20-29,ASINTOMATICO,24695
08/05/2021,F,20-29,CRITICO,11
08/05/2021,F,20-29,LIEVE,5861
08/05/2021,F,20-29,PAUCI-SINTOMATICO,6045
08/05/2021,F,20-29,SEVERO,293
08/05/2021,F,30-39,ASINTOMATICO,26037
08/05/2021,F,30-39,CRITICO,41
08/05/2021,F,30-39,LIEVE,7100
08/05/2021,F,30-39,PAUCI-SINTOMATICO,7563
08/05/2021,F,30-39,SEVERO,582
08/05/2021,F,40-49,ASINTOMATICO,30893
08/05/2021,F,40-49,CRITICO,78
08/05/2021,F,40-49,LIEVE,9384
08/05/2021,F,40-49,PAUCI-SINTOMATICO,9305
08/05/2021,F,40-49,SEVERO,741
08/05/2021,F,50-59,ASINTOMATICO,31684
08/05/2021,F,50-59,CRITICO,191
08/05/2021,F,50-59,LIEVE,9555
08/05/2021,F,50-59,PAUCI-SINTOMATICO,9193
08/05/2021,F,50-59,SEVERO,1286
08/05/2021,F,60-69,ASINTOMATICO,20667
08/05/2021,F,60-69,CRITICO,350
08/05/2021,F,60-69,LIEVE,6201
08/05/2021,F,60-69,PAUCI-SINTOMATICO,6026
08/05/2021,F,60-69,SEVERO,1834
08/05/2021,F,70-79,ASINTOMATICO,14444
08/05/2021,F,70-79,CRITICO,381
08/05/2021,F,70-79,LIEVE,4582
08/05/2021,F,70-79,PAUCI-SINTOMATICO,3956
08/05/2021,F,70-79,SEVERO,2554
08/05/2021,F,80-89,ASINTOMATICO,10401
08/05/2021,F,80-89,CRITICO,140
08/05/2021,F,80-89,LIEVE,2656
08/05/2021,F,80-89,PAUCI-SINTOMATICO,2238
08/05/2021,F,80-89,SEVERO,2583
08/05/2021,F,>90,ASINTOMATICO,3722
08/05/2021,F,>90,CRITICO,25
08/05/2021,F,>90,LIEVE,885
08/05/2021,F,>90,PAUCI-SINTOMATICO,746
08/05/2021,F,>90,SEVERO,775
08/05/2021,F,Non noto,ASINTOMATICO,21
08/05/2021,F,Non noto,PAUCI-SINTOMATICO,<5
08/05/2021,F,Non noto,SEVERO,<5
08/05/2021,M,0-9,ASINTOMATICO,16296
08/05/2021,M,0-9,CRITICO,5
08/05/2021,M,0-9,LIEVE,2714
08/05/2021,M,0-9,PAUCI-SINTOMATICO,2839
08/05/2021,M,0-9,SEVERO,85
08/05/2021,M,10-19,ASINTOMATICO,23755
08/05/2021,M,10-19,CRITICO,13
08/05/2021,M,10-19,LIEVE,4767
08/05/2021,M,10-19,PAUCI-SINTOMATICO,4911
08/05/2021,M,10-19,SEVERO,118
08/05/2021,M,20-29,ASINTOMATICO,25772
08/05/2021,M,20-29,CRITICO,24
08/05/2021,M,20-29,LIEVE,5968
08/05/2021,M,20-29,PAUCI-SINTOMATICO,5662
08/05/2021,M,20-29,SEVERO,266
08/05/2021,M,30-39,ASINTOMATICO,25853
08/05/2021,M,30-39,CRITICO,57
08/05/2021,M,30-39,LIEVE,6418
08/05/2021,M,30-39,PAUCI-SINTOMATICO,6253
08/05/2021,M,30-39,SEVERO,523
08/05/2021,M,40-49,ASINTOMATICO,29641
08/05/2021,M,40-49,CRITICO,208
08/05/2021,M,40-49,LIEVE,8524
08/05/2021,M,40-49,PAUCI-SINTOMATICO,7803
08/05/2021,M,40-49,SEVERO,1269
08/05/2021,M,50-59,ASINTOMATICO,31381
08/05/2021,M,50-59,CRITICO,505
08/05/2021,M,50-59,LIEVE,9317
08/05/2021,M,50-59,PAUCI-SINTOMATICO,8505
08/05/2021,M,50-59,SEVERO,2387
08/05/2021,M,60-69,ASINTOMATICO,21679
08/05/2021,M,60-69,CRITICO,814
08/05/2021,M,60-69,LIEVE,6291
08/05/2021,M,60-69,PAUCI-SINTOMATICO,5580
08/05/2021,M,60-69,SEVERO,2944
08/05/2021,M,70-79,ASINTOMATICO,13413
08/05/2021,M,70-79,CRITICO,716
08/05/2021,M,70-79,LIEVE,4319
08/05/2021,M,70-79,PAUCI-SINTOMATICO,3480
08/05/2021,M,70-79,SEVERO,3295
08/05/2021,M,80-89,ASINTOMATICO,6313
08/05/2021,M,80-89,CRITICO,149
08/05/2021,M,80-89,LIEVE,1915
08/05/2021,M,80-89,PAUCI-SINTOMATICO,1390
08/05/2021,M,80-89,SEVERO,2211
08/05/2021,M,>90,ASINTOMATICO,1197
08/05/2021,M,>90,CRITICO,19
08/05/2021,M,>90,LIEVE,342
08/05/2021,M,>90,PAUCI-SINTOMATICO,252
08/05/2021,M,>90,SEVERO,406
08/05/2021,M,Non noto,ASINTOMATICO,19
08/05/2021,M,Non noto,LIEVE,5
08/05/2021,M,Non noto,PAUCI-SINTOMATICO,<5
09/05/2021,F,0-9,ASINTOMATICO,15320
09/05/2021,F,0-9,CRITICO,<5
09/05/2021,F,0-9,LIEVE,2527
09/05/2021,F,0-9,PAUCI-SINTOMATICO,2655
09/05/2021,F,0-9,SEVERO,78
09/05/2021,F,10-19,ASINTOMATICO,21486
09/05/2021,F,10-19,CRITICO,8
09/05/2021,F,10-19,LIEVE,4518
09/05/2021,F,10-19,PAUCI-SINTOMATICO,5038
09/05/2021,F,10-19,SEVERO,73
09/05/2021,F,20-29,ASINTOMATICO,24614
09/05/2021,F,20-29,CRITICO,10
09/05/2021,F,20-29,LIEVE,5798
09/05/2021,F,20-29,PAUCI-SINTOMATICO,6020
09/05/2021,F,20-29,SEVERO,295
09/05/2021,F,30-39,ASINTOMATICO,25919
09/05/2021,F,30-39,CRITICO,38
09/05/2021,F,30-39,LIEVE,7046
09/05/2021,F,30-39,PAUCI-SINTOMATICO,7540
09/05/2021,F,30-39,SEVERO,580
09/05/2021,F,40-49,ASINTOMATICO,30772
09/05/2021,F,40-49,CRITICO,80
09/05/2021,F,40-49,LIEVE,9274
09/05/2021,F,40-49,PAUCI-SINTOMATICO,9275
09/05/2021,F,40-49,SEVERO,731
09/05/2021,F,50-59,ASINTOMATICO,31563
09/05/2021,F,50-59,CRITICO,196
09/05/2021,F,50-59,LIEVE,9436
09/05/2021,F,50-59,PAUCI-SINTOMATICO,9151
09/05/2021,F,50-59,SEVERO,1283
09/05/2021,F,60-69,ASINTOMATICO,20577
09/05/2021,F,60-69,CRITICO,347
09/05/2021,F,60-69,LIEVE,6148
09/05/2021,F,60-69,PAUCI-SINTOMATICO,6020
09/05/2021,F,60-69,SEVERO,1820
09/05/2021,F,70-79,ASINTOMATICO,14376
09/05/2021,F,70-79,CRITICO,380
09/05/2021,F,70-79,LIEVE,4528
09/05/2021,F,70-79,PAUCI-SINTOMATICO,3926
09/05/2021,F,70-79,SEVERO,2536
09/05/2021,F,80-89,ASINTOMATICO,10362
09/05/2021,F,80-89,CRITICO,135
09/05/2021,F,80-89,LIEVE,2625
09/05/2021,F,80-89,PAUCI-SINTOMATICO,2212
09/05/2021,F,80-89,SEVERO,2562
09/05/2021,F,>90,ASINTOMATICO,3708
09/05/2021,F,>90,CRITICO,25
09/05/2021,F,>90,LIEVE,881
09/05/2021,F,>90,PAUCI-SINTOMATICO,734
09/05/2021,F,>90,SEVERO,769
09/05/2021,F,Non noto,ASINTOMATICO,21
09/05/2021,F,Non noto,PAUCI-SINTOMATICO,<5
09/05/2021,F,Non noto,SEVERO,<5
09/05/2021,M,0-9,ASINTOMATICO,16218
09/05/2021,M,0-9,CRITICO,<5
09/05/2021,M,0-9,LIEVE,2658
09/05/2021,M,0-9,PAUCI-SINTOMATICO,2844
09/05/2021,M,0-9,SEVERO,85
09/05/2021,M,10-19,ASINTOMATICO,23660
09/05/2021,M,10-19,CRITICO,13
09/05/2021,M,10-19,LIEVE,4683
09/05/2021,M,10-19,PAUCI-SINTOMATICO,4929
09/05/2021,M,10-19,SEVERO,120
09/05/2021,M,20-29,ASINTOMATICO,25658
09/05/2021,M,20-29,CRITICO,24
09/05/2021,M,20-29,LIEVE,5895
09/05/2021,M,20-29,PAUCI-SINTOMATICO,5625
09/05/2021,M,20-29,SEVERO,265
09/05/2021,M,30-39,ASINTOMATICO,25738
09/05/2021,M,30-39,CRITICO,59
09/05/2021,M,30-39,LIEVE,6318
09/05/2021,M,30-39,PAUCI-SINTOMATICO,6228
09/05/2021,M,30-39,SEVERO,526
09/05/2021,M,40-49,ASINTOMATICO,29514
09/05/2021,M,40-49,CRITICO,205
09/05/2021,M,40-49,LIEVE,8431
09/05/2021,M,40-49,PAUCI-SINTOMATICO,7761
09/05/2021,M,40-49,SEVERO,1269
09/05/2021,M,50-59,ASINTOMATICO,31263
09/05/2021,M,50-59,CRITICO,503
09/05/2021,M,50-59,LIEVE,9190
09/05/2021,M,50-59,PAUCI-SINTOMATICO,8456
09/05/2021,M,50-59,SEVERO,2382
09/05/2021,M,60-69,ASINTOMATICO,21586
09/05/2021,M,60-69,CRITICO,810
09/05/2021,M,60-69,LIEVE,6231
09/05/2021,M,60-69,PAUCI-SINTOMATICO,5548
09/05/2021,M,60-69,SEVERO,2916
09/05/2021,M,70-79,ASINTOMATICO,13332
09/05/2021,M,70-79,CRITICO,717
09/05/2021,M,70-79,LIEVE,4278
09/05/2021,M,70-79,PAUCI-SINTOMATICO,3464
09/05/2021,M,70-79,SEVERO,3262
09/05/2021,M,80-89,ASINTOMATICO,6283
09/05/2021,M,80-89,CRITICO,151
09/05/2021,M,80-89,LIEVE,1895
09/05/2021,M,80-89,PAUCI-SINTOMATICO,1369
09/05/2021,M,80-89,SEVERO,2198
09/05/2021,M,>90,ASINTOMATICO,1190
09/05/2021,M,>90,CRITICO,18
09/05/2021,M,>90,LIEVE,338
09/05/2021,M,>90,PAUCI-SINTOMATICO,255
09/05/2021,M,>90,SEVERO,398
09/05/2021,M,Non noto,ASINTOMATICO,19
09/05/2021,M,Non noto,LIEVE,5
09/05/2021,M,Non noto,PAUCI-SINTOMATICO,<5
10/05/2021,F,0-9,ASINTOMATICO,15196
10/05/2021,F,0-9,CRITICO,<5
10/05/2021,F,0-9,LIEVE,2424
10/05/2021,F,0-9,PAUCI-SINTOMATICO,2622
10/05/2021,F,0-9,SEVERO,74
10/05/2021,F,10-19,ASINTOMATICO,21401
10/05/2021,F,10-19,CRITICO,8
10/05/2021,F,10-19,LIEVE,4358
10/05/2021,F,10-19,PAUCI-SINTOMATICO,4920
10/05/2021,F,10-19,SEVERO,70
10/05/2021,F,20-29,ASINTOMATICO,24511
10/05/2021,F,20-29,CRITICO,10
10/05/2021,F,20-29,LIEVE,5540
10/05/2021,F,20-29,PAUCI-SINTOMATICO,5876
10/05/2021,F,20-29,SEVERO,291
10/05/2021,F,30-39,ASINTOMATICO,25855
10/05/2021,F,30-39,CRITICO,38
10/05/2021,F,30-39,LIEVE,6803
10/05/2021,F,30-39,PAUCI-SINTOMATICO,7371
10/05/2021,F,30-39,SEVERO,563
10/05/2021,F,40-49,ASINTOMATICO,30717
10/05/2021,F,40-49,CRITICO,80
10/05/2021,F,40-49,LIEVE,8966
10/05/2021,F,40-49,PAUCI-SINTOMATICO,9022
10/05/2021,F,40-49,SEVERO,701
10/05/2021,F,50-59,ASINTOMATICO,31510
10/05/2021,F,50-59,CRITICO,190
10/05/2021,F,50-59,LIEVE,9085
10/05/2021,F,50-59,PAUCI-SINTOMATICO,8887
10/05/2021,F,50-59,SEVERO,1233
10/05/2021,F,60-69,ASINTOMATICO,20521
10/05/2021,F,60-69,CRITICO,343
10/05/2021,F,60-69,LIEVE,5959
10/05/2021,F,60-69,PAUCI-SINTOMATICO,5857
10/05/2021,F,60-69,SEVERO,1760
10/05/2021,F,70-79,ASINTOMATICO,14289
10/05/2021,F,70-79,CRITICO,383
10/05/2021,F,70-79,LIEVE,4399
10/05/2021,F,70-79,PAUCI-SINTOMATICO,3813
10/05/2021,F,70-79,SEVERO,2443
10/05/2021,F,80-89,ASINTOMATICO,10303
10/05/2021,F,80-89,CRITICO,140
10/05/2021,F,80-89,LIEVE,2589
10/05/2021,F,80-89,PAUCI-SINTOMATICO,2160
10/05/2021,F,80-89,SEVERO,2480
10/05/2021,F,>90,ASINTOMATICO,3674
10/05/2021,F,>90,CRITICO,27
10/05/2021,F,>90,LIEVE,858
10/05/2021,F,>90,PAUCI-SINTOMATICO,732
10/05/2021,F,>90,SEVERO,750
10/05/2021,F,Non noto,ASINTOMATICO,21
10/05/2021,F,Non noto,PAUCI-SINTOMATICO,<5
10/05/2021,F,Non noto,SEVERO,<5
10/05/2021,M,0-9,ASINTOMATICO,16181
10/05/2021,M,0-9,CRITICO,5
10/05/2021,M,0-9,LIEVE,2581
10/05/2021,M,0-9,PAUCI-SINTOMATICO,2735
10/05/2021,M,0-9,SEVERO,81
10/05/2021,M,10-19,ASINTOMATICO,23569
10/05/2021,M,10-19,CRITICO,13
10/05/2021,M,10-19,LIEVE,4507
10/05/2021,M,10-19,PAUCI-SINTOMATICO,4810
10/05/2021,M,10-19,SEVERO,117
10/05/2021,M,20-29,ASINTOMATICO,25620
10/05/2021,M,20-29,CRITICO,24
10/05/2021,M,20-29,LIEVE,5672
10/05/2021,M,20-29,PAUCI-SINTOMATICO,5482
10/05/2021,M,20-29,SEVERO,258
10/05/2021,M,30-39,ASINTOMATICO,25690
10/05/2021,M,30-39,CRITICO,56
10/05/2021,M,30-39,LIEVE,6112
10/05/2021,M,30-39,PAUCI-SINTOMATICO,6031
10/05/2021,M,30-39,SEVERO,519
10/05/2021,M,40-49,ASINTOMATICO,29413
10/05/2021,M,40-49,CRITICO,193
10/05/2021,M,40-49,LIEVE,8141
10/05/2021,M,40-49,PAUCI-SINTOMATICO,7532
10/05/2021,M,40-49,SEVERO,1213
10/05/2021,M,50-59,ASINTOMATICO,31171
10/05/2021,M,50-59,CRITICO,491
10/05/2021,M,50-59,LIEVE,8868
10/05/2021,M,50-59,PAUCI-SINTOMATICO,8205
10/05/2021,M,50-59,SEVERO,2281
10/05/2021,M,60-69,ASINTOMATICO,21542
10/05/2021,M,60-69,CRITICO,794
10/05/2021,M,60-69,LIEVE,6087
10/05/2021,M,60-69,PAUCI-SINTOMATICO,5392
10/05/2021,M,60-69,SEVERO,2840
10/05/2021,M,70-79,ASINTOMATICO,13280
10/05/2021,M,70-79,CRITICO,701
10/05/2021,M,70-79,LIEVE,4170
10/05/2021,M,70-79,PAUCI-SINTOMATICO,3387
10/05/2021,M,70-79,SEVERO,3153
10/05/2021,M,80-89,ASINTOMATICO,6274
10/05/2021,M,80-89,CRITICO,149
10/05/2021,M,80-89,LIEVE,1834
10/05/2021,M,80-89,PAUCI-SINTOMATICO,1322
10/05/2021,M,80-89,SEVERO,2129
10/05/2021,M,>90,ASINTOMATICO,1190
10/05/2021,M,>90,CRITICO,18
10/05/2021,M,>90,LIEVE,331
10/05/2021,M,>90,PAUCI-SINTOMATICO,251
10/05/2021,M,>90,SEVERO,390
10/05/2021,M,Non noto,ASINTOMATICO,19
10/05/2021,M,Non noto,LIEVE,5
10/05/2021,M,Non noto,PAUCI-SINTOMATICO,<5
11/05/2021,F,0-9,ASINTOMATICO,15328
11/05/2021,F,0-9,CRITICO,<5
11/05/2021,F,0-9,LIEVE,2455
11/05/2021,F,0-9,PAUCI-SINTOMATICO,2645
11/05/2021,F,0-9,SEVERO,73
11/05/2021,F,10-19,ASINTOMATICO,21520
11/05/2021,F,10-19,CRITICO,8
11/05/2021,F,10-19,LIEVE,4409
11/05/2021,F,10-19,PAUCI-SINTOMATICO,4974
11/05/2021,F,10-19,SEVERO,69
11/05/2021,F,20-29,ASINTOMATICO,24524
11/05/2021,F,20-29,CRITICO,9
11/05/2021,F,20-29,LIEVE,5580
11/05/2021,F,20-29,PAUCI-SINTOMATICO,5891
11/05/2021,F,20-29,SEVERO,287
11/05/2021,F,30-39,ASINTOMATICO,25822
11/05/2021,F,30-39,CRITICO,39
11/05/2021,F,30-39,LIEVE,6835
11/05/2021,F,30-39,PAUCI-SINTOMATICO,7459
11/05/2021,F,30-39,SEVERO,561
11/05/2021,F,40-49,ASINTOMATICO,30688
11/05/2021,F,40-49,CRITICO,76
11/05/2021,F,40-49,LIEVE,8963
11/05/2021,F,40-49,PAUCI-SINTOMATICO,9138
11/05/2021,F,40-49,SEVERO,705
11/05/2021,F,50-59,ASINTOMATICO,31487
11/05/2021,F,50-59,CRITICO,190
11/05/2021,F,50-59,LIEVE,9066
11/05/2021,F,50-59,PAUCI-SINTOMATICO,8916
11/05/2021,F,50-59,SEVERO,1223
11/05/2021,F,60-69,ASINTOMATICO,20493
11/05/2021,F,60-69,CRITICO,351
11/05/2021,F,60-69,LIEVE,5900
11/05/2021,F,60-69,PAUCI-SINTOMATICO,5834
11/05/2021,F,60-69,SEVERO,1758
11/05/2021,F,70-79,ASINTOMATICO,14225
11/05/2021,F,70-79,CRITICO,386
11/05/2021,F,70-79,LIEVE,4357
11/05/2021,F,70-79,PAUCI-SINTOMATICO,3790
11/05/2021,F,70-79,SEVERO,2395
11/05/2021,F,80-89,ASINTOMATICO,10215
11/05/2021,F,80-89,CRITICO,139
11/05/2021,F,80-89,LIEVE,2550
11/05/2021,F,80-89,PAUCI-SINTOMATICO,2125
11/05/2021,F,80-89,SEVERO,2461
11/05/2021,F,>90,ASINTOMATICO,3638
11/05/2021,F,>90,CRITICO,25
11/05/2021,F,>90,LIEVE,848
11/05/2021,F,>90,PAUCI-SINTOMATICO,717
11/05/2021,F,>90,SEVERO,742
11/05/2021,F,Non noto,ASINTOMATICO,21
11/05/2021,F,Non noto,PAUCI-SINTOMATICO,<5
11/05/2021,F,Non noto,SEVERO,<5
11/05/2021,M,0-9,ASINTOMATICO,16220
11/05/2021,M,0-9,CRITICO,5
11/05/2021,M,0-9,LIEVE,2639
11/05/2021,M,0-9,PAUCI-SINTOMATICO,2772
11/05/2021,M,0-9,SEVERO,79
11/05/2021,M,10-19,ASINTOMATICO,23663
11/05/2021,M,10-19,CRITICO,13
11/05/2021,M,10-19,LIEVE,4557
11/05/2021,M,10-19,PAUCI-SINTOMATICO,4862
11/05/2021,M,10-19,SEVERO,116
11/05/2021,M,20-29,ASINTOMATICO,25514
11/05/2021,M,20-29,CRITICO,23
11/05/2021,M,20-29,LIEVE,5661
11/05/2021,M,20-29,PAUCI-SINTOMATICO,5513
11/05/2021,M,20-29,SEVERO,262
11/05/2021,M,30-39,ASINTOMATICO,25611
11/05/2021,M,30-39,CRITICO,59
11/05/2021,M,30-39,LIEVE,6076
11/05/2021,M,30-39,PAUCI-SINTOMATICO,6164
11/05/2021,M,30-39,SEVERO,525
11/05/2021,M,40-49,ASINTOMATICO,29415
11/05/2021,M,40-49,CRITICO,203
11/05/2021,M,40-49,LIEVE,8097
11/05/2021,M,40-49,PAUCI-SINTOMATICO,7651
11/05/2021,M,40-49,SEVERO,1212
11/05/2021,M,50-59,ASINTOMATICO,31019
11/05/2021,M,50-59,CRITICO,488
11/05/2021,M,50-59,LIEVE,8830
11/05/2021,M,50-59,PAUCI-SINTOMATICO,8258
11/05/2021,M,50-59,SEVERO,2255
11/05/2021,M,60-69,ASINTOMATICO,21516
11/05/2021,M,60-69,CRITICO,790
11/05/2021,M,60-69,LIEVE,6034
11/05/2021,M,60-69,PAUCI-SINTOMATICO,5360
11/05/2021,M,60-69,SEVERO,2818
11/05/2021,M,70-79,ASINTOMATICO,13288
11/05/2021,M,70-79,CRITICO,703
11/05/2021,M,70-79,LIEVE,4115
11/05/2021,M,70-79,PAUCI-SINTOMATICO,3344
11/05/2021,M,70-79,SEVERO,3132
11/05/2021,M,80-89,ASINTOMATICO,6246
11/05/2021,M,80-89,CRITICO,148
11/05/2021,M,80-89,LIEVE,1783
11/05/2021,M,80-89,PAUCI-SINTOMATICO,1314
11/05/2021,M,80-89,SEVERO,2091
11/05/2021,M,>90,ASINTOMATICO,1184
11/05/2021,M,>90,CRITICO,18
11/05/2021,M,>90,LIEVE,333
11/05/2021,M,>90,PAUCI-SINTOMATICO,248
11/05/2021,M,>90,SEVERO,381
11/05/2021,M,Non noto,ASINTOMATICO,19
11/05/2021,M,Non noto,LIEVE,5
11/05/2021,M,Non noto,PAUCI-SINTOMATICO,<5
13/05/2021,F,0-9,ASINTOMATICO,14936
13/05/2021,F,0-9,CRITICO,<5
13/05/2021,F,0-9,LIEVE,2337
13/05/2021,F,0-9,PAUCI-SINTOMATICO,2558
13/05/2021,F,0-9,SEVERO,69
13/05/2021,F,10-19,ASINTOMATICO,21060
13/05/2021,F,10-19,CRITICO,7
13/05/2021,F,10-19,LIEVE,4256
13/05/2021,F,10-19,PAUCI-SINTOMATICO,4858
13/05/2021,F,10-19,SEVERO,71
13/05/2021,F,20-29,ASINTOMATICO,24254
13/05/2021,F,20-29,CRITICO,11
13/05/2021,F,20-29,LIEVE,5288
13/05/2021,F,20-29,PAUCI-SINTOMATICO,5751
13/05/2021,F,20-29,SEVERO,279
13/05/2021,F,30-39,ASINTOMATICO,25498
13/05/2021,F,30-39,CRITICO,36
13/05/2021,F,30-39,LIEVE,6555
13/05/2021,F,30-39,PAUCI-SINTOMATICO,7196
13/05/2021,F,30-39,SEVERO,542
13/05/2021,F,40-49,ASINTOMATICO,30212
13/05/2021,F,40-49,CRITICO,71
13/05/2021,F,40-49,LIEVE,8565
13/05/2021,F,40-49,PAUCI-SINTOMATICO,8829
13/05/2021,F,40-49,SEVERO,672
13/05/2021,F,50-59,ASINTOMATICO,31005
13/05/2021,F,50-59,CRITICO,185
13/05/2021,F,50-59,LIEVE,8649
13/05/2021,F,50-59,PAUCI-SINTOMATICO,8648
13/05/2021,F,50-59,SEVERO,1137
13/05/2021,F,60-69,ASINTOMATICO,20177
13/05/2021,F,60-69,CRITICO,339
13/05/2021,F,60-69,LIEVE,5675
13/05/2021,F,60-69,PAUCI-SINTOMATICO,5618
13/05/2021,F,60-69,SEVERO,1650
13/05/2021,F,70-79,ASINTOMATICO,13971
13/05/2021,F,70-79,CRITICO,373
13/05/2021,F,70-79,LIEVE,4156
13/05/2021,F,70-79,PAUCI-SINTOMATICO,3669
13/05/2021,F,70-79,SEVERO,2261
13/05/2021,F,80-89,ASINTOMATICO,9970
13/05/2021,F,80-89,CRITICO,128
13/05/2021,F,80-89,LIEVE,2421
13/05/2021,F,80-89,PAUCI-SINTOMATICO,2024
13/05/2021,F,80-89,SEVERO,2345
13/05/2021,F,>90,ASINTOMATICO,3567
13/05/2021,F,>90,CRITICO,28
13/05/2021,F,>90,LIEVE,828
13/05/2021,F,>90,PAUCI-SINTOMATICO,686
13/05/2021,F,>90,SEVERO,706
13/05/2021,F,Non noto,ASINTOMATICO,21
13/05/2021,F,Non noto,PAUCI-SINTOMATICO,<5
13/05/2021,F,Non noto,SEVERO,<5
13/05/2021,M,0-9,ASINTOMATICO,15852
13/05/2021,M,0-9,CRITICO,6
13/05/2021,M,0-9,LIEVE,2495
13/05/2021,M,0-9,PAUCI-SINTOMATICO,2690
13/05/2021,M,0-9,SEVERO,75
13/05/2021,M,10-19,ASINTOMATICO,23197
13/05/2021,M,10-19,CRITICO,13
13/05/2021,M,10-19,LIEVE,4368
13/05/2021,M,10-19,PAUCI-SINTOMATICO,4723
13/05/2021,M,10-19,SEVERO,113
13/05/2021,M,20-29,ASINTOMATICO,25190
13/05/2021,M,20-29,CRITICO,22
13/05/2021,M,20-29,LIEVE,5385
13/05/2021,M,20-29,PAUCI-SINTOMATICO,5338
13/05/2021,M,20-29,SEVERO,253
13/05/2021,M,30-39,ASINTOMATICO,25220
13/05/2021,M,30-39,CRITICO,53
13/05/2021,M,30-39,LIEVE,5811
13/05/2021,M,30-39,PAUCI-SINTOMATICO,5950
13/05/2021,M,30-39,SEVERO,506
13/05/2021,M,40-49,ASINTOMATICO,28997
13/05/2021,M,40-49,CRITICO,190
13/05/2021,M,40-49,LIEVE,7745
13/05/2021,M,40-49,PAUCI-SINTOMATICO,7406
13/05/2021,M,40-49,SEVERO,1145
13/05/2021,M,50-59,ASINTOMATICO,30524
13/05/2021,M,50-59,CRITICO,466
13/05/2021,M,50-59,LIEVE,8398
13/05/2021,M,50-59,PAUCI-SINTOMATICO,7997
